iso_code,continent,location,month_year,population,new_cases,new_deaths,new_tests,new_vaccinations,partially_vaccinated,fully_vaccinated
BGR,Europe,Bulgaria,March 2020,6948445.0,399,9,27796,117348,3553369,1068379
BGR,Europe,Bulgaria,March 2021,6948445.0,95595,3006,381976,259998,8817984,2021931
BGR,Europe,Bulgaria,May 2020,6948445.0,1007,74,35641,139085,3672904,1125922
BGR,Europe,Bulgaria,May 2021,6948445.0,14197,1301,311460,550460,21880050,12470967
BGR,Europe,Bulgaria,November 2020,6948445.0,92456,2756,251726,96015,722822,304948
BGR,Europe,Bulgaria,October 2020,6948445.0,32011,454,190351,105850,1233252,449880
BGR,Europe,Bulgaria,September 2020,6948445.0,4567,196,157792,108855,1664117,565786
BHR,Asia,Bahrain,April 2020,1701583.0,2473,4,94807,124592,1756281,2092498
BHR,Asia,Bahrain,April 2021,1701583.0,32489,125,515270,468853,17924122,12797576
BHR,Asia,Bahrain,August 2020,1701583.0,10990,43,344334,233315,1519212,3679189
BHR,Asia,Bahrain,August 2021,1701583.0,1404,0,237639,102243,13399376,12757464
BHR,Asia,Bahrain,December 2020,1701583.0,5719,11,310228,267515,1348689,5189938
BHR,Asia,Bahrain,February 2020,1701583.0,41,17,4488,16824,374142,301059
BHR,Asia,Bahrain,February 2021,1701583.0,19337,74,382022,113891,6695960,5364368
BHR,Asia,Bahrain,January 2021,1701583.0,10382,23,345772,131217,3721595,5573818
BHR,Asia,Bahrain,July 2020,1701583.0,14224,60,325230,206853,1594020,3295309
BHR,Asia,Bahrain,July 2021,1701583.0,3359,32,461895,183058,33815380,31846498
BHR,Asia,Bahrain,June 2020,1701583.0,15360,68,258862,174984,1613826,2823506
BHR,Asia,Bahrain,June 2021,1701583.0,25296,372,400223,389568,30793956,26546594
BHR,Asia,Bahrain,March 2020,1701583.0,526,29,25718,102710,1888425,1784559
BHR,Asia,Bahrain,March 2021,1701583.0,22051,72,481388,280822,11777455,6898535
BHR,Asia,Bahrain,May 2020,1701583.0,8358,11,188368,154781,1741222,2539934
BHR,Asia,Bahrain,May 2021,1701583.0,63597,334,547115,497558,25864852,20073152
BHR,Asia,Bahrain,November 2020,1701583.0,5311,20,301985,301376,1256523,4657018
BHR,Asia,Bahrain,October 2020,1701583.0,10781,70,352706,285386,1372009,4434563
BHR,Asia,Bahrain,September 2020,1701583.0,18892,61,433126,250984,1398978,3926009
BHS,North America,Bahamas,April 2020,393248.0,67,11,284409,1761805,90064714,64542636
BHS,North America,Bahamas,April 2021,393248.0,1334,11,88070,19202,536454,5885491
BHS,North America,Bahamas,August 2020,393248.0,1643,36,225799,1151066,58675645,46351547
BHS,North America,Bahamas,August 2021,393248.0,1301,24,10914,30672,746468,567847
BHS,North America,Bahamas,December 2020,393248.0,330,7,157985,484332,24424790,26092063
BHS,North America,Bahamas,February 2021,393248.0,345,3,112322,138824,6719760,14492577
BHS,North America,Bahamas,January 2021,393248.0,303,6,140753,314917,15721704,20944163
BHS,North America,Bahamas,July 2020,393248.0,470,3,243031,1320482,67378731,51499447
BHS,North America,Bahamas,July 2021,393248.0,2254,41,40146,66104,1870831,1243335
BHS,North America,Bahamas,June 2020,393248.0,2,0,251597,1439192,73491720,54739662
BHS,North America,Bahamas,June 2021,393248.0,790,16,55257,49047,1586512,677575
BHS,North America,Bahamas,March 2020,393248.0,14,120,158283,1004505,51367226,36394049
BHS,North America,Bahamas,March 2021,393248.0,600,9,107960,21947,768090,11146543
BHS,North America,Bahamas,May 2020,393248.0,21,0,276936,1653848,84504158,61629190
BHS,North America,Bahamas,May 2021,393248.0,1343,31,74053,35262,1235674,1330789
BHS,North America,Bahamas,November 2020,393248.0,827,19,169295,630015,31923391,30151872
BHS,North America,Bahamas,October 2020,393248.0,2591,48,191892,817699,41550217,36221805
BHS,North America,Bahamas,September 2020,393248.0,1906,46,202108,952628,48496384,39954846
BIH,Europe,Bosnia and Herzegovina,April 2020,3280815.0,1337,56,28129,1660822,150557,115492
BIH,Europe,Bosnia and Herzegovina,April 2021,3280815.0,28835,1952,130509,1922334,1154535,681208
BIH,Europe,Bosnia and Herzegovina,August 2020,3280815.0,8088,270,52994,1806878,92365,314556
BIH,Europe,Bosnia and Herzegovina,August 2021,3280815.0,1180,11,24694,801174,5918334,3499330
BIH,Europe,Bosnia and Herzegovina,December 2020,3280815.0,23084,1369,96273,1897200,29412,508972
BIH,Europe,Bosnia and Herzegovina,February 2021,3280815.0,9482,392,88126,1754056,41179,546798
BIH,Europe,Bosnia and Herzegovina,January 2021,3280815.0,10512,629,88455,1920152,13416,558372
BIH,Europe,Bosnia and Herzegovina,July 2020,3280815.0,7423,153,50455,1783926,108361,265154
BIH,Europe,Bosnia and Herzegovina,July 2021,3280815.0,633,22,45681,2054155,11280053,6494031
BIH,Europe,Bosnia and Herzegovina,June 2020,3280815.0,1943,33,29107,1704527,120096,209565
BIH,Europe,Bosnia and Herzegovina,June 2021,3280815.0,1010,412,56120,1966039,7887582,2883845
BIH,Europe,Bosnia and Herzegovina,March 2020,3280815.0,420,21,122937,1476364,148310,64386
BIH,Europe,Bosnia and Herzegovina,March 2021,3280815.0,38647,1528,174860,1963832,269210,652394
BIH,Europe,Bosnia and Herzegovina,May 2020,3280815.0,753,84,34427,1738765,139837,167946
BIH,Europe,Bosnia and Herzegovina,May 2021,3280815.0,5551,702,83692,2008994,3975308,1097613
BIH,Europe,Bosnia and Herzegovina,November 2020,3280815.0,37811,1447,102842,1814147,43695,445517
BIH,Europe,Bosnia and Herzegovina,October 2020,3280815.0,22621,378,84605,1852039,60889,411764
BIH,Europe,Bosnia and Herzegovina,September 2020,3280815.0,7505,247,56074,1770442,74155,351444
BLR,Europe,Belarus,April 2020,9449321.0,13875,88,140729,20036,2533818,2197756
BLR,Europe,Belarus,April 2021,9449321.0,36931,295,581918,11384,4943618,1760800
BLR,Europe,Belarus,August 2020,9449321.0,4035,122,251528,17703,1367834,1544166
BLR,Europe,Belarus,August 2021,9449321.0,11382,118,221861,3482,17104836,12564879
BLR,Europe,Belarus,December 2020,9449321.0,57637,266,431395,14716,126885,820279
BLR,Europe,Belarus,February 2020,9449321.0,1,0,7077,1410,199873,164509
BLR,Europe,Belarus,February 2021,9449321.0,38970,258,509877,11953,524808,416660
BLR,Europe,Belarus,January 2021,9449321.0,54052,294,499596,13954,237231,636343
BLR,Europe,Belarus,July 2020,9449321.0,5690,167,406050,18463,1684272,1728101
BLR,Europe,Belarus,July 2021,9449321.0,28851,311,586537,9520,37233744,23118280
BLR,Europe,Belarus,June 2020,9449321.0,19562,157,432667,18590,1931233,1847491
BLR,Europe,Belarus,June 2021,9449321.0,22750,292,586333,9938,22380595,12232405
BLR,Europe,Belarus,March 2020,9449321.0,151,17,68470,21452,2929614,2451988
BLR,Europe,Belarus,March 2021,9449321.0,34501,271,603383,12509,949098,523882
BLR,Europe,Belarus,May 2020,9449321.0,28529,146,364147,19958,2306943,2090045
BLR,Europe,Belarus,May 2021,9449321.0,35701,309,614691,11014,11909290,6611532
BLR,Europe,Belarus,November 2020,9449321.0,38165,178,352532,14962,419833,968952
BLR,Europe,Belarus,October 2020,9449321.0,19851,147,297171,16209,745163,1182222
BLR,Europe,Belarus,September 2020,9449321.0,6788,152,234091,16409,1022418,1319217
BLZ,North America,Belize,April 2020,397621.0,15,9,1319100,1437474,229124205,211786611
BLZ,North America,Belize,April 2021,397621.0,212,6,151962,38629,972982,17577692
BLZ,North America,Belize,August 2020,397621.0,959,11,958303,922442,145699496,151493805
BLZ,North America,Belize,August 2021,397621.0,575,7,15594,32906,1669694,660777
BLZ,North America,Belize,December 2020,397621.0,4922,100,555186,361789,55008996,84416348
BLZ,North America,Belize,February 2021,397621.0,385,14,320900,75656,9064258,46202286
BLZ,North America,Belize,January 2021,397621.0,1132,53,452755,219330,31964682,67372080
BLZ,North America,Belize,July 2020,397621.0,24,0,1060733,1064901,168743802,168538072
BLZ,North America,Belize,July 2021,397621.0,912,8,40694,100044,3455095,1295490
BLZ,North America,Belize,June 2020,397621.0,6,0,1124044,1166192,185241705,179329775
BLZ,North America,Belize,June 2021,397621.0,442,5,25760,71283,2261206,607857
BLZ,North America,Belize,March 2020,397621.0,3,21,414436,457260,72945664,66648645
BLZ,North America,Belize,March 2021,397621.0,163,2,257807,35061,330425,34932980
BLZ,North America,Belize,May 2020,397621.0,0,0,1262291,1345228,214089054,202076800
BLZ,North America,Belize,May 2021,397621.0,141,1,57418,70072,1683970,3024005
BLZ,North America,Belize,November 2020,397621.0,2367,89,634806,485761,75175758,97921655
BLZ,North America,Belize,October 2020,397621.0,1495,32,756744,642116,100354246,117955075
BLZ,North America,Belize,September 2020,397621.0,985,14,829862,757043,119058260,130378490
BMU,North America,Bermuda,April 2021,62273.0,6,0,7689,1450928,846000,631751
BMU,North America,Bermuda,August 2021,62273.0,6,0,423,339847,251408,246221
BMU,North America,Bermuda,February 2021,62273.0,0,0,10018,1227790,279923,103476
BMU,North America,Bermuda,January 2021,62273.0,0,0,8800,923307,56204,229394
BMU,North America,Bermuda,July 2021,62273.0,31,0,3150,1712725,1288371,1242756
BMU,North America,Bermuda,June 2021,62273.0,30,0,4596,1588627,1217148,1079130
BMU,North America,Bermuda,March 2021,62273.0,0,0,9545,1428151,592679,371721
BMU,North America,Bermuda,May 2021,62273.0,31,0,6347,1570439,1090587,932202
BOL,South America,Bolivia,April 2020,11673029.0,1060,56,5751,10871,14308735,12734270
BOL,South America,Bolivia,April 2021,11673029.0,31321,694,256353,532156,10783632,4871735
BOL,South America,Bolivia,August 2020,11673029.0,39809,2050,89428,6622,9256712,8237829
BOL,South America,Bolivia,August 2021,11673029.0,6723,288,76858,402306,33618223,20575350
BOL,South America,Bolivia,December 2020,11673029.0,15416,208,54980,2029,3750301,3336998
BOL,South America,Bolivia,February 2021,11673029.0,32175,1270,158394,34224,920985,818925
BOL,South America,Bolivia,January 2021,11673029.0,56711,1214,145868,897,2351127,2091707
BOL,South America,Bolivia,July 2020,11673029.0,43570,1854,75004,7788,10655886,9483125
BOL,South America,Bolivia,July 2021,11673029.0,33882,1054,265618,1340122,76452549,31310395
BOL,South America,Bolivia,June 2020,11673029.0,23237,810,46509,8649,11644340,10362900
BOL,South America,Bolivia,June 2021,11673029.0,68345,2243,358784,1206205,47723003,15759068
BOL,South America,Bolivia,March 2020,11673029.0,107,24,1090,8259,10795778,9607908
BOL,South America,Bolivia,March 2021,11673029.0,23401,608,182853,285625,3800643,1002842
BOL,South America,Bolivia,May 2020,11673029.0,8815,251,22820,10085,13409092,11933539
BOL,South America,Bolivia,May 2021,11673029.0,67547,1573,320225,1034076,28162612,8934631
BOL,South America,Bolivia,November 2020,11673029.0,2951,232,28606,3075,4961519,4415039
BOL,South America,Bolivia,October 2020,11673029.0,6446,760,32224,4326,6503506,5787413
BOL,South America,Bolivia,September 2020,11673029.0,18713,2938,60032,5297,7625913,6786410
BRA,South America,Brazil,April 2020,212559409.0,81470,5805,59036,241220,6175089,3737592
BRA,South America,Brazil,April 2021,212559409.0,1910264,82266,50945,25501015,686037617,243759956
BRA,South America,Brazil,August 2020,212559409.0,1245787,28906,58197,140367,3543671,2291635
BRA,South America,Brazil,August 2021,212559409.0,367212,10526,19377,25534005,1317784617,536757724
BRA,South America,Brazil,December 2020,212559409.0,1340095,21829,55404,31919,717998,727502
BRA,South America,Brazil,February 2020,212559409.0,2,497,8013,37668,966795,577752
BRA,South America,Brazil,February 2021,212559409.0,1346528,30438,48790,6359509,132246615,16632253
BRA,South America,Brazil,January 2021,212559409.0,1528758,29555,54693,2079750,11413246,330057
BRA,South America,Brazil,July 2020,212559409.0,1260444,32881,58907,167924,4261670,2689078
BRA,South America,Brazil,July 2021,212559409.0,1360714,38304,50547,45118142,2821867322,1036756505
BRA,South America,Brazil,June 2020,212559409.0,887192,30280,57683,188743,4807827,2980755
BRA,South America,Brazil,June 2021,212559409.0,2011587,55275,49593,30621331,1760541749,719916386
BRA,South America,Brazil,March 2020,212559409.0,5715,1124,61700,276372,7087343,4253213
BRA,South America,Brazil,March 2021,212559409.0,2197488,66573,53342,12565931,305748547,96648665
BRA,South America,Brazil,May 2020,212559409.0,427662,23308,60304,222147,5674508,3471145
BRA,South America,Brazil,May 2021,212559409.0,1886543,59010,51946,22478591,1136132510,545651658
BRA,South America,Brazil,November 2020,212559409.0,800273,13236,54291,57125,1378468,1082454
BRA,South America,Brazil,October 2020,212559409.0,724670,15932,56800,86142,2130836,1509567
BRA,South America,Brazil,September 2020,212559409.0,902663,22571,55645,109600,2745730,1839293
BRB,North America,Barbados,April 2020,287371.0,47,118,1278608,11265900,412679909,140838060
BRB,North America,Barbados,April 2021,287371.0,203,2,396243,14211,2055074,6213405
BRB,North America,Barbados,August 2020,287371.0,64,0,1015220,7015827,255498599,98844345
BRB,North America,Barbados,August 2021,287371.0,119,0,49229,8256,1204004,950796
BRB,North America,Barbados,December 2020,287371.0,107,0,710462,2409105,85258992,52346585
BRB,North America,Barbados,February 2021,287371.0,1523,19,505203,213188,5072795,26453924
BRB,North America,Barbados,January 2021,287371.0,1162,7,633024,1238544,42001388,40531579
BRB,North America,Barbados,July 2020,287371.0,13,0,1092659,8186388,298756201,110659344
BRB,North America,Barbados,July 2021,287371.0,309,1,180881,10483,3022437,2271641
BRB,North America,Barbados,June 2020,287371.0,5,0,1131144,9036841,330305907,118339147
BRB,North America,Barbados,June 2021,287371.0,64,0,248778,26131,2666611,1941432
BRB,North America,Barbados,March 2020,287371.0,34,1941,666500,6044047,221531881,74568424
BRB,North America,Barbados,March 2021,287371.0,584,9,485640,28262,1714758,18044960
BRB,North America,Barbados,May 2020,287371.0,11,0,1245039,10489749,383876004,133908228
BRB,North America,Barbados,May 2021,287371.0,162,3,333261,65136,2360941,1332511
BRB,North America,Barbados,November 2020,287371.0,39,0,761275,3445921,123695703,61907445
BRB,North America,Barbados,October 2020,287371.0,47,0,862841,4712466,170378796,75595461
BRB,North America,Barbados,September 2020,287371.0,16,0,908740,5674981,206069705,84406358
BRN,Asia,Brunei,April 2020,437483.0,9,0,45738,53756157,448568,306397
BRN,Asia,Brunei,April 2021,437483.0,12,0,37648,34435,226301,12657
BRN,Asia,Brunei,August 2020,437483.0,3,0,44455,36252226,301980,214383
BRN,Asia,Brunei,August 2021,437483.0,206,0,14057,43619,1752829,469564
BRN,Asia,Brunei,December 2020,437483.0,7,0,41663,17035183,141101,112574
BRN,Asia,Brunei,February 2021,437483.0,6,0,36378,6779088,55385,56078
BRN,Asia,Brunei,January 2021,437483.0,23,0,40952,12152165,100220,86705
BRN,Asia,Brunei,July 2020,437483.0,0,0,45166,41135246,342860,240251
BRN,Asia,Brunei,July 2021,437483.0,77,0,36806,75516,3272812,627583
BRN,Asia,Brunei,June 2020,437483.0,0,1,44385,44457587,370723,257134
BRN,Asia,Brunei,June 2021,437483.0,18,0,36296,45453,1621397,363462
BRN,Asia,Brunei,March 2020,437483.0,129,2244,35515,44310035,369829,251310
BRN,Asia,Brunei,March 2021,437483.0,26,0,39601,2858676,22418,37470
BRN,Asia,Brunei,May 2020,437483.0,3,1,46563,50743768,423300,291155
BRN,Asia,Brunei,May 2021,437483.0,18,0,38204,59159,762241,188340
BRN,Asia,Brunei,November 2020,437483.0,2,0,40993,21134945,175471,133574
BRN,Asia,Brunei,October 2020,437483.0,2,0,43059,26643705,221540,163478
BRN,Asia,Brunei,September 2020,437483.0,2,0,42347,30433516,253317,182836
BTN,Asia,Bhutan,April 2020,771612.0,3,6,9257,1798560,1122311,1130142
BTN,Asia,Bhutan,April 2021,771612.0,201,0,68562,85657,14216934,236312
BTN,Asia,Bhutan,August 2020,771612.0,124,31,56008,2144252,747339,857830
BTN,Asia,Bhutan,August 2021,771612.0,38,1,4276,5064,6404880,5692987
BTN,Asia,Bhutan,December 2020,771612.0,260,31,88823,2428829,336639,549112
BTN,Asia,Bhutan,February 2021,771612.0,8,0,54122,2321244,120104,357694
BTN,Asia,Bhutan,January 2021,771612.0,189,8,192825,2501138,232281,470667
BTN,Asia,Bhutan,July 2020,771612.0,24,31,18328,2071943,851697,936276
BTN,Asia,Bhutan,July 2021,771612.0,415,1,33224,1919650,15129577,4612235
BTN,Asia,Bhutan,June 2020,771612.0,34,30,7358,1936258,923586,980763
BTN,Asia,Bhutan,June 2021,771612.0,480,0,62599,1013755,14527032,86932
BTN,Asia,Bhutan,March 2020,771612.0,4,0,1200,1503974,1051726,1038882
BTN,Asia,Bhutan,March 2021,771612.0,6,0,68505,2603030,1314898,321369
BTN,Asia,Bhutan,May 2020,771612.0,36,31,7120,1929655,1057047,1090635
BTN,Asia,Bhutan,May 2021,771612.0,546,0,87867,19910,14940897,167011
BTN,Asia,Bhutan,November 2020,771612.0,61,30,30636,2281629,425142,606089
BTN,Asia,Bhutan,October 2020,771612.0,67,31,34609,2286541,541989,703471
BTN,Asia,Bhutan,September 2020,771612.0,57,30,36756,2143933,623868,755469
BWA,Africa,Botswana,April 2020,2351625.0,19,0,70870,1939720,15304007,9449231
BWA,Africa,Botswana,April 2021,2351625.0,7086,144,62780,621775,972914,1918201
BWA,Africa,Botswana,August 2020,2351625.0,829,4,70426,1547310,10174455,7152417
BWA,Africa,Botswana,August 2021,2351625.0,30068,404,24111,115756,2921347,1637092
BWA,Africa,Botswana,December 2020,2351625.0,4063,8,67633,1092107,4557787,4551288
BWA,Africa,Botswana,February 2021,2351625.0,7078,176,59837,782528,1600943,2945766
BWA,Africa,Botswana,January 2021,2351625.0,6488,92,66922,976440,3130603,3890345
BWA,Africa,Botswana,July 2020,2351625.0,577,1,71137,1662975,11601641,7813358
BWA,Africa,Botswana,July 2021,2351625.0,37010,444,62777,322279,6009034,3573814
BWA,Africa,Botswana,June 2020,2351625.0,192,0,69519,1719460,12586264,8190619
BWA,Africa,Botswana,June 2021,2351625.0,14707,276,61429,401515,4579752,1487839
BWA,Africa,Botswana,March 2020,2351625.0,4,3,4749,133166,1067791,651957
BWA,Africa,Botswana,March 2021,2351625.0,11477,258,65572,756300,479511,2632423
BWA,Africa,Botswana,May 2020,2351625.0,12,0,72533,1890577,14409972,9113923
BWA,Africa,Botswana,May 2021,2351625.0,8039,137,64175,528699,2852702,1331859
BWA,Africa,Botswana,November 2020,2351625.0,4100,10,66127,1167006,5769632,5033778
BWA,Africa,Botswana,October 2020,2351625.0,3470,8,69030,1319708,7366120,5851852
BWA,Africa,Botswana,September 2020,2351625.0,1539,10,67479,1387265,8487375,6292388
CAF,Africa,Central African Republic,April 2020,4829764.0,47,30,51245,31030,1405450,1381400
CAF,Africa,Central African Republic,April 2021,4829764.0,1250,21,68102,336053,113787,550772
CAF,Africa,Central African Republic,August 2020,4829764.0,103,3,58800,137849,1004346,1139382
CAF,Africa,Central African Republic,August 2021,4829764.0,4044,0,29329,148821,1017796,119208
CAF,Africa,Central African Republic,December 2020,4829764.0,50,0,64624,243198,558223,852492
CAF,Africa,Central African Republic,February 2021,4829764.0,23,0,60976,266850,304375,641490
CAF,Africa,Central African Republic,January 2021,4829764.0,18,0,66101,269966,444862,779592
CAF,Africa,Central African Republic,July 2020,4829764.0,863,12,57322,111077,1117703,1212280
CAF,Africa,Central African Republic,July 2021,4829764.0,10,0,74739,390614,2531491,353962
CAF,Africa,Central African Republic,June 2020,4829764.0,2734,45,54062,82005,1189581,1242580
CAF,Africa,Central African Republic,June 2021,4829764.0,50,0,70920,382577,1447029,411954
